job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name
AI10480,AI Research Scientist,281424,USD,Executive,Freelance,denmark,Large,canada,0,Master,14,Technology,2024-08-29,2024-11-03,8.6,Quantum Computing Inc
AI10481,AI Research Scientist,56728,USD,Mid,Part Time,japan,Small,japan,50,Bachelor,2,Manufacturing,2024-05-27,2024-08-07,6.3,Digital Transformation LLC
AI10482,ML Ops Engineer,129821,EUR,Senior,Contract,france,Large,france,0,Associate,7,Retail,2024-02-25,2024-03-31,9.2,Quantum Computing Inc
AI10483,Autonomous Systems Engineer,111479,USD,Executive,Contract,finland,Large,finland,50,Associate,16,Automotive,2024-06-05,2024-07-16,8.5,Cognitive Computing
AI10484,AI Research Scientist,71570,USD,Mid,Freelance,south korea,Large,south korea,100,Associate,4,Education,2024-01-12,2024-03-25,5.1,DeepTech Ventures
AI10485,Principal Data Scientist,70870,USD,Mid,Part Time,ireland,Mid,canada,50,Associate,2,Telecommunications,2024-04-27,2024-06-17,7.9,Advanced Robotics
AI10486,Robotics Engineer,32692,USD,Entry,Part Time,ireland,Small,switzerland,50,Bachelor,0,Retail,2025-03-21,2025-05-24,5.2,Quantum Computing Inc
AI10487,AI Product Manager,207021,GBP,Executive,Freelance,united kingdom,Mid,united kingdom,50,Master,12,Energy,2024-10-05,2024-11-09,6.5,DeepTech Ventures
AI10488,AI Software Engineer,60003,USD,Mid,Contract,china,Large,china,0,Master,4,Retail,2024-04-03,2024-04-29,9.2,Smart Analytics
AI10489,AI Research Scientist,122356,USD,Executive,Contract,japan,Mid,japan,0,Associate,13,Transportation,2024-11-16,2024-12-08,6.7,DeepTech Ventures
AI10490,AI Consultant,152776,USD,Executive,Full Time,south korea,Small,south korea,0,Master,13,Government,2025-03-15,2025-04-11,9.9,DeepTech Ventures
AI10491,Data Engineer,154957,GBP,Senior,Full Time,united kingdom,Mid,israel,0,Associate,5,Consulting,2024-02-15,2024-03-19,8.7,Machine Intelligence Group
AI10492,Data Scientist,81926,USD,Entry,Full Time,denmark,Small,denmark,50,Master,0,Transportation,2024-02-16,2024-03-06,5.4,Cloud AI Solutions
AI10493,Data Scientist,152875,USD,Senior,Freelance,switzerland,Small,switzerland,50,Associate,7,Real Estate,2024-11-03,2024-11-20,5.5,Machine Intelligence Group
AI10494,AI Consultant,45894,USD,Entry,Part Time,south korea,Mid,south korea,50,Master,1,Government,2024-05-30,2024-07-13,5.1,Neural Networks Co
AI10495,Data Scientist,47073,USD,Entry,Full Time,canada,Small,canada,100,Associate,0,Manufacturing,2024-09-14,2024-10-30,9.3,Digital Transformation LLC
AI10496,Machine Learning Engineer,156804,USD,Senior,Part Time,australia,Large,australia,0,PhD,9,Automotive,2024-09-03,2024-11-04,9.4,Cognitive Computing
AI10497,Research Scientist,286694,GBP,Executive,Contract,united kingdom,Large,united kingdom,50,Master,13,Government,2024-08-09,2024-09-05,9.0,Future Systems
AI10498,Research Scientist,99857,USD,Senior,Full Time,china,Mid,finland,100,Master,9,Gaming,2024-04-18,2024-06-27,5.9,DataVision Ltd
AI10499,Computer Vision Engineer,82401,USD,Senior,Contract,china,Mid,china,100,PhD,5,Energy,2024-08-09,2024-09-09,10.0,Future Systems
AI10500,Robotics Engineer,106961,USD,Executive,Part Time,austria,Mid,united kingdom,0,Associate,18,Transportation,2024-09-02,2024-10-27,9.5,Smart Analytics
AI10501,AI Specialist,76141,USD,Mid,Freelance,sweden,Small,sweden,0,Master,2,Technology,2024-05-10,2024-06-06,8.3,Autonomous Tech
AI10502,AI Architect,149132,USD,Senior,Full Time,sweden,Large,sweden,50,PhD,6,Automotive,2024-10-05,2024-11-25,5.6,Autonomous Tech
AI10503,Research Scientist,94843,USD,Executive,Contract,south korea,Small,netherlands,100,Bachelor,19,Manufacturing,2024-07-20,2024-09-03,9.8,Cognitive Computing
AI10504,Machine Learning Researcher,128131,USD,Mid,Freelance,denmark,Small,denmark,50,Bachelor,3,Education,2024-12-09,2025-01-10,6.1,Future Systems
AI10505,Deep Learning Engineer,78675,USD,Mid,Contract,canada,Small,canada,100,Bachelor,3,Real Estate,2024-04-16,2024-05-17,6.5,Autonomous Tech
AI10506,AI Specialist,111232,USD,Executive,Part Time,south korea,Small,south korea,50,Associate,11,Government,2024-01-27,2024-04-08,8.2,AI Innovations
AI10507,Machine Learning Researcher,73306,USD,Senior,Freelance,finland,Small,finland,100,PhD,5,Government,2025-03-13,2025-05-20,6.4,Algorithmic Solutions
AI10508,Head of AI,77576,USD,Mid,Freelance,india,Mid,india,0,Master,2,Transportation,2025-01-22,2025-03-01,9.3,Cognitive Computing
AI10509,AI Research Scientist,164900,USD,Executive,Freelance,sweden,Mid,sweden,50,Master,10,Government,2025-04-14,2025-05-20,9.5,Autonomous Tech
AI10510,AI Software Engineer,62438,USD,Mid,Part Time,israel,Mid,china,50,Associate,2,Consulting,2025-04-12,2025-05-12,8.3,Quantum Computing Inc
AI10511,AI Software Engineer,70300,EUR,Entry,Contract,france,Mid,france,0,Master,0,Media,2025-03-20,2025-05-21,9.1,Digital Transformation LLC
AI10512,AI Architect,62809,USD,Entry,Full Time,singapore,Large,singapore,0,Master,0,Automotive,2024-09-29,2024-12-01,5.7,AI Innovations
AI10513,Deep Learning Engineer,68352,USD,Entry,Full Time,sweden,Small,sweden,50,Associate,0,Retail,2025-03-01,2025-04-14,8.9,Predictive Systems
AI10514,AI Architect,37703,USD,Entry,Full Time,japan,Small,norway,0,PhD,1,Transportation,2025-04-28,2025-05-14,8.1,Quantum Computing Inc
AI10515,NLP Engineer,79523,USD,Entry,Contract,singapore,Large,singapore,100,Associate,1,Education,2024-01-19,2024-03-10,8.6,Neural Networks Co
AI10516,Data Analyst,63958,USD,Entry,Full Time,australia,Small,australia,0,Associate,1,Technology,2024-07-30,2024-09-17,9.6,Neural Networks Co
AI10517,Machine Learning Researcher,182504,EUR,Executive,Full Time,france,Mid,france,50,PhD,12,Transportation,2025-01-02,2025-02-22,7.1,Future Systems
AI10518,Robotics Engineer,204893,USD,Senior,Freelance,norway,Large,norway,50,Master,9,Media,2024-05-30,2024-07-02,9.7,DeepTech Ventures
AI10519,Principal Data Scientist,89203,USD,Mid,Part Time,canada,Small,israel,100,PhD,2,Technology,2024-04-13,2024-05-18,8.4,Smart Analytics
AI10520,Deep Learning Engineer,99530,EUR,Mid,Contract,netherlands,Large,netherlands,0,Associate,4,Education,2025-03-14,2025-04-03,7.6,DeepTech Ventures
AI10521,Data Engineer,129379,USD,Senior,Part Time,canada,Large,canada,50,Bachelor,8,Technology,2025-03-21,2025-04-29,7.7,Neural Networks Co
AI10522,Robotics Engineer,148751,EUR,Senior,Part Time,germany,Mid,germany,50,Master,5,Gaming,2024-06-12,2024-08-21,8.9,Advanced Robotics
AI10523,Machine Learning Researcher,151829,USD,Mid,Freelance,switzerland,Mid,switzerland,100,Associate,4,Healthcare,2024-01-01,2024-03-06,8.8,Advanced Robotics
AI10524,Data Scientist,99811,USD,Mid,Freelance,denmark,Mid,denmark,100,Associate,2,Healthcare,2024-04-20,2024-05-26,6.2,Machine Intelligence Group
AI10525,AI Architect,124464,USD,Executive,Part Time,south korea,Mid,south korea,50,PhD,18,Finance,2024-08-25,2024-09-29,5.5,DataVision Ltd
AI10526,Research Scientist,139972,EUR,Senior,Full Time,netherlands,Large,netherlands,100,Master,5,Finance,2024-06-08,2024-07-29,9.5,AI Innovations
AI10527,AI Consultant,119418,USD,Senior,Freelance,norway,Small,norway,0,Associate,6,Healthcare,2024-09-21,2024-10-10,5.9,TechCorp Inc
AI10528,Machine Learning Engineer,167545,USD,Senior,Full Time,norway,Small,norway,100,PhD,6,Retail,2024-05-21,2024-07-09,5.6,Quantum Computing Inc
AI10529,Data Scientist,154313,GBP,Senior,Contract,united kingdom,Mid,united kingdom,50,Master,5,Retail,2024-01-03,2024-01-18,9.7,AI Innovations
AI10530,AI Software Engineer,49550,USD,Mid,Contract,ireland,Small,ireland,0,Master,4,Media,2024-03-12,2024-05-04,7.9,Digital Transformation LLC
AI10531,Head of AI,163636,USD,Senior,Part Time,australia,Large,norway,0,PhD,5,Education,2024-04-19,2024-06-06,5.6,Machine Intelligence Group
AI10532,Data Analyst,122010,GBP,Senior,Full Time,united kingdom,Small,united kingdom,100,Bachelor,8,Healthcare,2024-09-22,2024-10-22,5.4,Quantum Computing Inc
AI10533,AI Research Scientist,204426,USD,Executive,Freelance,norway,Large,norway,0,Master,14,Media,2024-02-26,2024-04-08,7.2,DataVision Ltd
AI10534,Computer Vision Engineer,121073,USD,Mid,Part Time,switzerland,Large,switzerland,100,Master,4,Telecommunications,2025-01-19,2025-02-07,8.4,Predictive Systems
AI10535,Machine Learning Researcher,93740,USD,Mid,Part Time,singapore,Small,singapore,0,Bachelor,4,Retail,2024-09-03,2024-10-01,8.3,AI Innovations
AI10536,AI Research Scientist,121620,GBP,Senior,Part Time,united kingdom,Small,united kingdom,0,PhD,7,Manufacturing,2024-03-22,2024-05-17,6.6,Advanced Robotics
AI10537,Deep Learning Engineer,77430,USD,Entry,Contract,switzerland,Small,canada,50,Master,1,Retail,2024-10-08,2024-12-04,9.6,Cognitive Computing
AI10538,Data Analyst,151828,USD,Executive,Contract,south korea,Small,south korea,100,Bachelor,17,Telecommunications,2024-09-27,2024-11-26,9.9,AI Innovations
AI10539,Machine Learning Researcher,290006,USD,Executive,Part Time,switzerland,Mid,switzerland,50,Associate,13,Transportation,2024-09-17,2024-11-06,5.6,Cloud AI Solutions
AI10540,Machine Learning Engineer,36309,USD,Entry,Part Time,china,Small,united kingdom,0,Associate,1,Retail,2024-05-11,2024-07-03,8.0,DeepTech Ventures
AI10541,Machine Learning Researcher,68166,USD,Entry,Part Time,sweden,Large,sweden,0,Associate,1,Real Estate,2025-01-16,2025-03-02,9.0,Autonomous Tech
AI10542,Computer Vision Engineer,64871,USD,Entry,Freelance,india,Large,india,100,PhD,0,Gaming,2025-01-27,2025-03-03,9.1,Predictive Systems
AI10543,Principal Data Scientist,147300,USD,Mid,Part Time,norway,Large,norway,100,Master,4,Real Estate,2024-09-20,2024-10-19,9.7,DataVision Ltd
AI10544,ML Ops Engineer,146269,EUR,Executive,Contract,germany,Mid,germany,100,Bachelor,10,Finance,2024-09-25,2024-10-31,6.5,DataVision Ltd
AI10545,AI Consultant,139582,USD,Senior,Contract,sweden,Large,sweden,50,Bachelor,5,Transportation,2024-01-23,2024-03-20,7.0,Cloud AI Solutions
AI10546,Research Scientist,53254,USD,Mid,Contract,finland,Mid,finland,50,Bachelor,3,Consulting,2024-10-20,2024-12-01,6.1,AI Innovations
AI10547,Head of AI,93638,USD,Senior,Contract,japan,Mid,japan,100,Associate,8,Finance,2024-10-18,2024-11-07,6.4,Future Systems
AI10548,Machine Learning Engineer,116999,EUR,Mid,Contract,germany,Large,germany,100,Bachelor,2,Government,2025-03-11,2025-04-14,5.6,DeepTech Ventures
AI10549,Principal Data Scientist,124800,USD,Senior,Part Time,australia,Large,australia,100,Master,9,Automotive,2024-09-27,2024-10-21,5.5,DeepTech Ventures
AI10550,Autonomous Systems Engineer,76008,USD,Senior,Part Time,india,Small,india,100,Master,8,Media,2025-04-08,2025-04-22,6.2,Future Systems
AI10551,ML Ops Engineer,181663,EUR,Executive,Contract,france,Small,ireland,100,Bachelor,14,Media,2024-09-12,2024-11-23,5.1,Cognitive Computing
AI10552,Computer Vision Engineer,51017,USD,Entry,Freelance,south korea,Small,israel,50,Bachelor,1,Finance,2024-02-19,2024-03-22,7.2,Machine Intelligence Group
AI10553,Deep Learning Engineer,362503,USD,Executive,Part Time,norway,Large,norway,100,Master,12,Real Estate,2025-04-11,2025-05-21,9.4,DeepTech Ventures
AI10554,Research Scientist,139021,GBP,Senior,Full Time,united kingdom,Mid,denmark,0,Bachelor,8,Finance,2024-08-14,2024-09-10,5.2,Quantum Computing Inc
AI10555,Robotics Engineer,226536,USD,Executive,Contract,singapore,Small,germany,0,Associate,13,Media,2024-11-11,2024-12-12,5.2,Autonomous Tech
AI10556,Head of AI,43882,USD,Entry,Part Time,india,Mid,india,100,Associate,1,Government,2025-02-01,2025-02-19,9.9,AI Innovations
AI10557,ML Ops Engineer,146248,USD,Senior,Freelance,switzerland,Mid,australia,0,Master,6,Healthcare,2024-08-08,2024-10-06,6.5,Quantum Computing Inc
AI10558,Robotics Engineer,93746,USD,Senior,Full Time,south korea,Small,south korea,0,Bachelor,8,Finance,2024-06-03,2024-08-03,6.4,DataVision Ltd
AI10559,AI Consultant,56618,USD,Entry,Part Time,canada,Mid,canada,100,Bachelor,0,Government,2025-03-26,2025-04-24,7.6,Autonomous Tech
AI10560,Data Analyst,97335,USD,Mid,Freelance,australia,Small,australia,0,Associate,3,Consulting,2025-03-26,2025-05-23,6.6,Quantum Computing Inc
AI10561,Machine Learning Engineer,96872,EUR,Mid,Full Time,germany,Mid,germany,100,Associate,2,Manufacturing,2025-01-20,2025-02-10,5.1,Quantum Computing Inc
AI10562,AI Consultant,39515,USD,Entry,Contract,finland,Mid,india,0,Associate,0,Media,2025-01-27,2025-03-20,5.6,Quantum Computing Inc
AI10563,Robotics Engineer,88922,USD,Senior,Contract,ireland,Small,ireland,100,Associate,8,Consulting,2024-04-02,2024-06-09,6.2,Future Systems
AI10564,Data Engineer,57442,EUR,Entry,Part Time,netherlands,Small,netherlands,0,Associate,1,Automotive,2024-01-05,2024-01-27,6.5,Cloud AI Solutions
AI10565,Machine Learning Researcher,54544,USD,Entry,Freelance,austria,Large,austria,0,Associate,0,Government,2024-04-14,2024-06-16,7.1,Digital Transformation LLC
AI10566,ML Ops Engineer,180451,GBP,Senior,Freelance,united kingdom,Large,united kingdom,0,PhD,9,Manufacturing,2024-01-05,2024-03-04,7.0,Neural Networks Co
AI10567,Computer Vision Engineer,169470,USD,Senior,Full Time,denmark,Large,sweden,100,Bachelor,8,Technology,2025-02-09,2025-04-06,8.8,Quantum Computing Inc
AI10568,Computer Vision Engineer,144875,USD,Senior,Full Time,australia,Large,switzerland,50,PhD,9,Automotive,2024-06-16,2024-08-08,6.9,Quantum Computing Inc
AI10569,AI Specialist,59021,USD,Mid,Freelance,japan,Small,india,100,PhD,3,Consulting,2024-10-26,2025-01-05,5.9,Future Systems
AI10570,NLP Engineer,117863,EUR,Senior,Part Time,germany,Large,germany,0,Bachelor,5,Government,2025-03-17,2025-04-23,5.2,Algorithmic Solutions
AI10571,Data Scientist,154400,EUR,Executive,Full Time,france,Mid,france,50,Master,19,Retail,2024-02-13,2024-03-09,9.1,Autonomous Tech
AI10572,AI Software Engineer,203487,USD,Executive,Freelance,sweden,Mid,sweden,100,Master,14,Manufacturing,2024-12-03,2025-02-04,9.7,DeepTech Ventures
AI10573,Data Engineer,127989,USD,Mid,Full Time,norway,Mid,china,50,Master,4,Healthcare,2025-01-03,2025-02-03,7.1,Autonomous Tech
AI10574,Principal Data Scientist,60653,USD,Mid,Full Time,japan,Large,south korea,100,PhD,3,Healthcare,2024-03-15,2024-04-24,7.9,Digital Transformation LLC
AI10575,ML Ops Engineer,63609,USD,Entry,Freelance,austria,Large,austria,50,PhD,0,Energy,2024-11-21,2025-01-11,9.6,Cloud AI Solutions
AI10576,AI Consultant,98440,EUR,Mid,Full Time,netherlands,Large,netherlands,50,Bachelor,2,Education,2024-05-05,2024-06-27,9.1,DeepTech Ventures
AI10577,AI Specialist,182598,USD,Executive,Freelance,austria,Large,austria,0,Master,11,Government,2024-11-05,2024-12-02,6.9,Digital Transformation LLC
AI10578,AI Software Engineer,173669,EUR,Executive,Full Time,germany,Large,germany,100,PhD,18,Manufacturing,2025-01-17,2025-02-19,8.1,AI Innovations
AI10579,NLP Engineer,162653,USD,Senior,Part Time,sweden,Large,canada,100,Associate,8,Technology,2024-03-28,2024-06-05,8.0,TechCorp Inc
AI10580,Data Analyst,89203,USD,Entry,Full Time,norway,Mid,norway,100,Bachelor,0,Manufacturing,2024-03-19,2024-04-24,6.9,Cognitive Computing
AI10581,AI Software Engineer,60005,EUR,Entry,Part Time,france,Small,france,0,Master,1,Real Estate,2025-03-22,2025-06-01,5.3,Future Systems
AI10582,Data Scientist,62883,USD,Mid,Contract,china,Small,china,50,Bachelor,4,Manufacturing,2024-03-17,2024-04-05,8.8,Neural Networks Co
AI10583,Data Scientist,81291,USD,Senior,Freelance,austria,Mid,australia,100,Associate,5,Energy,2024-02-14,2024-04-22,5.4,DataVision Ltd
AI10584,Head of AI,359597,USD,Executive,Freelance,switzerland,Mid,switzerland,50,Bachelor,11,Technology,2024-12-28,2025-01-23,5.5,TechCorp Inc
AI10585,AI Consultant,83512,USD,Mid,Full Time,canada,Mid,canada,50,Associate,4,Gaming,2025-01-19,2025-02-13,9.1,Digital Transformation LLC
AI10586,Deep Learning Engineer,65823,USD,Senior,Part Time,south korea,Small,south korea,50,Associate,5,Telecommunications,2024-02-24,2024-04-28,9.1,Autonomous Tech
AI10587,AI Product Manager,89783,USD,Senior,Full Time,south korea,Mid,australia,100,Associate,9,Energy,2024-04-03,2024-04-28,8.0,TechCorp Inc
AI10588,Deep Learning Engineer,145783,GBP,Senior,Part Time,united kingdom,Small,united kingdom,50,Associate,6,Retail,2024-09-12,2024-10-28,8.4,Predictive Systems
AI10589,Principal Data Scientist,133529,USD,Executive,Part Time,canada,Mid,norway,0,PhD,15,Transportation,2025-03-14,2025-04-08,5.6,Advanced Robotics
AI10590,Deep Learning Engineer,130287,EUR,Senior,Contract,france,Large,canada,100,Master,5,Retail,2025-02-18,2025-04-03,5.9,Algorithmic Solutions
AI10591,NLP Engineer,120406,USD,Mid,Freelance,switzerland,Mid,switzerland,0,PhD,3,Government,2024-02-23,2024-05-01,7.9,Algorithmic Solutions
AI10592,AI Consultant,88130,USD,Entry,Contract,switzerland,Small,switzerland,0,Associate,1,Finance,2025-03-28,2025-04-11,5.6,Neural Networks Co
AI10593,AI Consultant,146150,USD,Senior,Full Time,canada,Large,canada,100,Bachelor,6,Transportation,2024-05-26,2024-06-25,8.5,Neural Networks Co
AI10594,Research Scientist,74580,USD,Mid,Freelance,japan,Large,japan,50,PhD,4,Education,2024-10-22,2024-12-01,8.3,Quantum Computing Inc
AI10595,Computer Vision Engineer,45338,USD,Entry,Freelance,china,Large,china,100,Bachelor,1,Automotive,2024-07-13,2024-09-06,9.5,DataVision Ltd
AI10596,Principal Data Scientist,64924,USD,Mid,Contract,india,Mid,india,100,Associate,2,Gaming,2024-05-04,2024-05-27,5.8,Neural Networks Co
AI10597,AI Research Scientist,282340,USD,Executive,Full Time,denmark,Large,denmark,100,Master,16,Media,2024-02-19,2024-04-01,8.4,TechCorp Inc
AI10598,AI Consultant,75921,USD,Entry,Contract,sweden,Mid,sweden,50,Bachelor,1,Real Estate,2025-04-10,2025-06-13,7.3,Algorithmic Solutions
AI10599,Data Engineer,101402,USD,Mid,Full Time,australia,Mid,australia,0,Master,3,Healthcare,2024-04-13,2024-06-12,9.6,Predictive Systems
AI10600,Autonomous Systems Engineer,98687,USD,Senior,Full Time,japan,Mid,japan,0,PhD,6,Telecommunications,2025-04-24,2025-05-12,8.6,Autonomous Tech
AI10601,Data Engineer,116049,USD,Mid,Part Time,denmark,Small,denmark,0,Bachelor,4,Transportation,2024-07-05,2024-08-30,10.0,Cloud AI Solutions
AI10602,ML Ops Engineer,59047,USD,Entry,Full Time,austria,Large,austria,100,Associate,0,Real Estate,2024-04-01,2024-06-11,5.4,Autonomous Tech
AI10603,AI Specialist,155034,USD,Executive,Part Time,india,Small,netherlands,100,Associate,11,Retail,2024-12-28,2025-02-09,6.3,Machine Intelligence Group
AI10604,Deep Learning Engineer,148329,GBP,Executive,Contract,united kingdom,Small,united kingdom,50,Bachelor,19,Consulting,2024-11-29,2025-01-26,7.7,Algorithmic Solutions
AI10605,AI Research Scientist,81580,USD,Entry,Contract,switzerland,Small,switzerland,0,Bachelor,0,Transportation,2024-05-27,2024-07-28,7.8,Digital Transformation LLC
AI10606,Data Scientist,135801,USD,Executive,Freelance,china,Small,china,50,Master,19,Consulting,2024-01-23,2024-03-03,9.9,Machine Intelligence Group
AI10607,NLP Engineer,108337,USD,Senior,Freelance,finland,Large,denmark,0,Associate,6,Real Estate,2024-07-22,2024-09-08,7.9,Digital Transformation LLC
AI10608,ML Ops Engineer,141521,EUR,Executive,Part Time,germany,Small,germany,50,PhD,17,Consulting,2025-02-11,2025-03-04,7.0,Algorithmic Solutions
AI10609,ML Ops Engineer,90099,EUR,Entry,Part Time,netherlands,Large,netherlands,100,Associate,1,Consulting,2024-11-06,2024-11-20,8.4,Advanced Robotics
AI10610,ML Ops Engineer,145023,EUR,Senior,Contract,netherlands,Large,netherlands,50,PhD,6,Technology,2024-11-25,2025-01-06,7.6,Digital Transformation LLC
AI10611,Principal Data Scientist,77895,USD,Entry,Contract,switzerland,Small,switzerland,100,PhD,0,Transportation,2024-04-29,2024-07-01,9.5,Autonomous Tech
AI10612,Head of AI,173534,USD,Executive,Freelance,austria,Mid,norway,100,Master,15,Automotive,2024-12-06,2025-01-25,8.9,Digital Transformation LLC
AI10613,Head of AI,43406,USD,Entry,Part Time,israel,Small,ireland,0,PhD,0,Transportation,2025-01-12,2025-03-08,9.9,Advanced Robotics
AI10614,AI Product Manager,40638,USD,Entry,Part Time,finland,Small,ireland,50,Master,0,Retail,2024-02-21,2024-03-06,6.1,TechCorp Inc
AI10615,AI Research Scientist,79473,USD,Senior,Freelance,china,Mid,china,0,Master,5,Telecommunications,2024-01-30,2024-03-04,7.5,Smart Analytics
AI10616,AI Consultant,42570,USD,Entry,Contract,india,Large,india,50,PhD,1,Transportation,2024-05-01,2024-05-18,6.2,Advanced Robotics
AI10617,AI Research Scientist,149940,USD,Mid,Freelance,norway,Large,united states,50,PhD,2,Gaming,2025-01-01,2025-02-25,8.7,Advanced Robotics
AI10618,AI Research Scientist,222205,EUR,Executive,Full Time,netherlands,Mid,netherlands,0,Bachelor,13,Automotive,2024-09-08,2024-11-04,8.7,AI Innovations
AI10619,Deep Learning Engineer,66843,USD,Mid,Freelance,israel,Small,israel,50,Master,2,Transportation,2025-02-22,2025-05-02,7.4,AI Innovations
AI10620,Computer Vision Engineer,40909,USD,Entry,Freelance,finland,Small,finland,0,PhD,1,Gaming,2024-02-16,2024-03-08,8.4,TechCorp Inc
AI10621,Deep Learning Engineer,185640,GBP,Executive,Part Time,united kingdom,Large,switzerland,0,Bachelor,17,Manufacturing,2025-02-17,2025-04-01,7.1,Cloud AI Solutions
AI10622,Principal Data Scientist,177703,EUR,Executive,Part Time,germany,Large,germany,50,PhD,16,Healthcare,2025-02-13,2025-04-10,9.2,Quantum Computing Inc
AI10623,Machine Learning Engineer,98895,USD,Senior,Full Time,austria,Mid,united states,100,Bachelor,9,Media,2024-02-14,2024-03-14,8.8,Neural Networks Co
AI10624,ML Ops Engineer,140653,USD,Senior,Part Time,australia,Large,australia,50,Master,8,Consulting,2024-07-28,2024-09-19,7.0,Algorithmic Solutions
AI10625,Data Scientist,172994,USD,Mid,Freelance,switzerland,Large,switzerland,50,Associate,3,Education,2024-01-18,2024-03-28,9.3,Cognitive Computing
AI10626,AI Specialist,150931,USD,Executive,Part Time,india,Large,denmark,100,PhD,14,Real Estate,2025-04-10,2025-05-18,7.5,Autonomous Tech
AI10627,Computer Vision Engineer,52601,USD,Entry,Part Time,ireland,Mid,ireland,0,Associate,0,Government,2024-05-05,2024-06-02,9.0,DeepTech Ventures
AI10628,NLP Engineer,118988,USD,Mid,Part Time,united states,Mid,norway,0,Bachelor,4,Media,2024-12-12,2025-01-08,9.2,Cognitive Computing
AI10629,AI Product Manager,78460,EUR,Entry,Contract,france,Large,france,100,PhD,0,Finance,2024-12-21,2025-02-02,7.9,Cognitive Computing
AI10630,Autonomous Systems Engineer,67395,USD,Mid,Full Time,china,Small,china,50,PhD,2,Energy,2025-04-16,2025-05-17,8.6,Future Systems
AI10631,Principal Data Scientist,219778,GBP,Executive,Freelance,united kingdom,Small,united kingdom,0,PhD,16,Gaming,2024-05-03,2024-06-15,7.7,DataVision Ltd
AI10632,Machine Learning Engineer,192983,USD,Senior,Full Time,switzerland,Mid,united states,100,Master,9,Retail,2025-04-22,2025-06-10,8.6,DataVision Ltd
AI10633,AI Architect,164256,USD,Executive,Full Time,canada,Small,canada,0,Associate,19,Finance,2024-06-19,2024-07-12,7.9,Machine Intelligence Group
AI10634,Autonomous Systems Engineer,64922,USD,Mid,Contract,india,Small,india,100,Associate,2,Government,2024-02-06,2024-03-03,9.6,Future Systems
AI10635,AI Product Manager,121140,USD,Senior,Part Time,australia,Large,japan,50,PhD,5,Consulting,2024-07-29,2024-09-10,8.5,Advanced Robotics
AI10636,Principal Data Scientist,177568,USD,Executive,Contract,south korea,Mid,south korea,0,Master,14,Energy,2024-08-16,2024-09-24,7.1,Machine Intelligence Group
AI10637,Robotics Engineer,130963,EUR,Executive,Freelance,france,Mid,switzerland,100,Bachelor,17,Telecommunications,2024-01-07,2024-03-16,5.9,Smart Analytics
AI10638,AI Architect,66736,USD,Entry,Full Time,canada,Large,india,50,Associate,0,Real Estate,2024-05-27,2024-07-15,9.1,Cognitive Computing
AI10639,Data Scientist,94734,USD,Entry,Freelance,switzerland,Small,switzerland,100,PhD,1,Consulting,2024-12-09,2025-01-29,7.0,Autonomous Tech
AI10640,Machine Learning Engineer,197890,USD,Executive,Freelance,denmark,Mid,denmark,100,PhD,13,Automotive,2024-02-25,2024-03-10,7.5,TechCorp Inc
AI10641,AI Research Scientist,104578,USD,Mid,Full Time,denmark,Mid,denmark,50,Associate,3,Education,2024-12-26,2025-01-18,7.0,TechCorp Inc
AI10642,NLP Engineer,117748,USD,Senior,Full Time,sweden,Small,sweden,100,Master,8,Gaming,2024-12-13,2025-02-13,8.7,Cloud AI Solutions
AI10643,AI Architect,109895,GBP,Mid,Full Time,united kingdom,Mid,united kingdom,50,Master,4,Real Estate,2024-07-03,2024-07-30,9.8,Neural Networks Co
AI10644,ML Ops Engineer,89016,USD,Executive,Contract,austria,Small,austria,50,Bachelor,16,Real Estate,2024-07-05,2024-08-09,5.2,TechCorp Inc
AI10645,AI Architect,76780,EUR,Entry,Contract,france,Large,norway,50,Bachelor,0,Automotive,2024-10-19,2024-11-05,7.4,Quantum Computing Inc
AI10646,AI Software Engineer,81930,USD,Entry,Full Time,united states,Mid,india,100,Master,1,Healthcare,2024-11-05,2024-12-15,8.7,DataVision Ltd
AI10647,Principal Data Scientist,133355,USD,Senior,Contract,denmark,Small,china,100,Associate,8,Energy,2024-01-10,2024-02-19,5.3,Cognitive Computing
AI10648,AI Software Engineer,86640,USD,Mid,Part Time,singapore,Small,singapore,100,PhD,3,Finance,2024-07-16,2024-08-15,5.6,Future Systems
AI10649,ML Ops Engineer,62976,USD,Entry,Full Time,australia,Mid,australia,0,Bachelor,1,Retail,2024-10-15,2024-11-30,8.5,Quantum Computing Inc
AI10650,Data Scientist,157497,USD,Executive,Contract,india,Mid,india,50,Master,13,Real Estate,2024-01-15,2024-02-24,9.3,Autonomous Tech
AI10651,Robotics Engineer,100663,USD,Mid,Contract,canada,Mid,norway,100,Bachelor,4,Transportation,2024-04-07,2024-06-15,9.5,AI Innovations
AI10652,NLP Engineer,44783,USD,Entry,Contract,south korea,Small,south korea,100,Associate,0,Automotive,2024-12-05,2025-01-31,5.2,Autonomous Tech
AI10653,Research Scientist,189639,EUR,Executive,Freelance,france,Mid,france,50,Associate,12,Energy,2025-01-18,2025-02-12,5.8,Algorithmic Solutions
AI10654,Research Scientist,97867,USD,Executive,Contract,ireland,Mid,ireland,100,PhD,14,Automotive,2024-12-13,2025-01-12,8.9,AI Innovations
