job_id,skill
AI14244,Data Visualization
AI14245,Java
AI14245,TensorFlow
AI14245,Linux
AI14245,Azure
AI14246,R
AI14246,Statistics
AI14246,SQL
AI14247,MLOps
AI14247,Scala
AI14247,Statistics
AI14247,Spark
AI14247,Tableau
AI14248,Spark
AI14248,Kubernetes
AI14248,NLP
AI14248,SQL
AI14249,SQL
AI14249,Python
AI14249,Git
AI14249,Computer Vision
AI14250,Python
AI14250,Linux
AI14250,TensorFlow
AI14251,Python
AI14251,R
AI14251,NLP
AI14251,Mathematics
AI14251,Azure
AI14252,PyTorch
AI14252,Data Visualization
AI14252,Tableau
AI14253,R
AI14253,Computer Vision
AI14253,Java
AI14254,Tableau
AI14254,SQL
AI14254,Scala
AI14254,Hadoop
AI14254,Docker
AI14255,Statistics
AI14255,Data Visualization
AI14255,R
AI14255,Git
AI14255,PyTorch
AI14256,SQL
AI14256,NLP
AI14256,Deep Learning
AI14257,TensorFlow
AI14257,Git
AI14257,Data Visualization
AI14257,Mathematics
AI14258,Python
AI14258,Kubernetes
AI14258,Hadoop
AI14258,Deep Learning
AI14259,Hadoop
AI14259,Java
AI14259,NLP
AI14260,TensorFlow
AI14260,Scala
AI14260,Azure
AI14260,Python
AI14261,Kubernetes
AI14261,TensorFlow
AI14261,Azure
AI14261,Computer Vision
AI14262,Tableau
AI14262,PyTorch
AI14262,Mathematics
AI14262,Azure
AI14262,TensorFlow
AI14263,Python
AI14263,TensorFlow
AI14263,MLOps
AI14263,Hadoop
AI14264,R
AI14264,SQL
AI14264,MLOps
AI14264,PyTorch
AI14264,Computer Vision
AI14265,SQL
AI14265,Git
AI14265,PyTorch
AI14265,Computer Vision
AI14266,Scala
AI14266,Spark
AI14266,Statistics
AI14266,Hadoop
AI14266,AWS
AI14267,Python
AI14267,Java
AI14267,Hadoop
AI14267,Deep Learning
AI14267,Linux
AI14268,SQL
AI14268,PyTorch
AI14268,Java
AI14269,Python
AI14269,Java
AI14269,GCP
AI14269,Deep Learning
AI14269,Kubernetes
AI14270,Kubernetes
AI14270,MLOps
AI14270,Statistics
AI14270,AWS
AI14270,Spark
AI14271,Java
AI14271,R
AI14271,Statistics
AI14272,GCP
AI14272,Scala
AI14272,MLOps
AI14272,Hadoop
AI14272,Spark
AI14273,R
AI14273,Git
AI14273,AWS
AI14274,Linux
AI14274,Scala
AI14274,Statistics
AI14275,Tableau
AI14275,R
AI14275,Computer Vision
AI14276,Hadoop
AI14276,Data Visualization
AI14276,Mathematics
AI14276,Deep Learning
AI14277,SQL
AI14277,MLOps
AI14277,Azure
AI14277,Deep Learning
AI14278,SQL
AI14278,Azure
AI14278,Statistics
AI14278,Linux
AI14278,Kubernetes
AI14279,Hadoop
AI14279,TensorFlow
AI14279,Java
AI14279,Git
AI14280,Tableau
AI14280,Spark
AI14280,Computer Vision
AI14281,GCP
AI14281,Python
AI14281,TensorFlow
AI14281,Kubernetes
AI14281,Computer Vision
AI14282,Scala
AI14282,SQL
AI14282,PyTorch
AI14282,Deep Learning
AI14283,Statistics
AI14283,Python
AI14283,Spark
AI14283,NLP
AI14283,MLOps
AI14284,MLOps
AI14284,NLP
AI14284,AWS
AI14285,TensorFlow
AI14285,PyTorch
AI14285,Mathematics
AI14286,Linux
AI14286,R
AI14286,Kubernetes
AI14286,Data Visualization
AI14286,PyTorch
AI14287,Linux
AI14287,Java
AI14287,Deep Learning
AI14287,PyTorch
AI14287,Docker
AI14288,Spark
AI14288,Python
AI14288,SQL
AI14289,Scala
AI14289,Statistics
AI14289,Python
AI14289,PyTorch
AI14289,Linux
AI14290,Git
AI14290,SQL
AI14290,GCP
AI14290,Computer Vision
AI14290,Statistics
AI14291,Statistics
AI14291,Kubernetes
AI14291,Spark
AI14291,PyTorch
AI14291,SQL
AI14292,Scala
AI14292,SQL
AI14292,PyTorch
AI14292,Spark
AI14292,Linux
AI14293,Azure
AI14293,NLP
AI14293,Git
AI14293,Linux
AI14294,Git
AI14294,SQL
AI14294,PyTorch
AI14294,Java
AI14295,Hadoop
AI14295,Data Visualization
AI14295,Python
AI14295,Java
AI14295,Docker
AI14296,Python
AI14296,Kubernetes
AI14296,TensorFlow
AI14296,PyTorch
AI14296,Docker
AI14297,SQL
AI14297,Hadoop
AI14297,MLOps
AI14297,Spark
AI14297,Tableau
AI14298,SQL
AI14298,Linux
AI14298,Kubernetes
AI14298,GCP
AI14299,Tableau
AI14299,TensorFlow
AI14299,Scala
AI14299,Docker
AI14300,Java
AI14300,Azure
AI14300,SQL
AI14300,AWS
AI14300,Deep Learning
AI14301,Data Visualization
AI14301,Scala
AI14301,Tableau
AI14301,Mathematics
AI14301,Hadoop
AI14302,Tableau
AI14302,Hadoop
AI14302,Scala
AI14303,AWS
AI14303,Docker
AI14303,Statistics
AI14303,GCP
AI14304,Data Visualization
AI14304,SQL
AI14304,GCP
AI14304,MLOps
AI14304,Tableau
AI14305,Statistics
AI14305,Python
AI14305,TensorFlow
AI14305,Tableau
AI14305,Data Visualization
AI14306,Python
AI14306,GCP
AI14306,Mathematics
AI14306,AWS
AI14307,Git
AI14307,Docker
AI14307,Linux
AI14307,GCP
AI14308,Deep Learning
AI14308,Data Visualization
AI14308,Linux
AI14309,Spark
AI14309,SQL
AI14309,Scala
AI14310,Git
AI14310,Python
AI14310,Java
AI14311,Java
AI14311,Scala
AI14311,Data Visualization
AI14312,Python
AI14312,MLOps
AI14312,TensorFlow
AI14312,NLP
AI14312,Java
AI14313,Mathematics
AI14313,Git
AI14313,Python
AI14314,SQL
AI14314,GCP
AI14314,Data Visualization
AI14314,NLP
AI14314,Kubernetes
AI14315,R
AI14315,Computer Vision
AI14315,Kubernetes
AI14316,Spark
AI14316,AWS
AI14316,MLOps
AI14316,Data Visualization
AI14316,Statistics
AI14317,Tableau
AI14317,R
AI14317,SQL
AI14317,Java
AI14318,PyTorch
AI14318,Azure
AI14318,Git
AI14318,GCP
AI14319,Computer Vision
AI14319,Tableau
AI14319,Data Visualization
AI14320,Deep Learning
AI14320,R
AI14320,Kubernetes
AI14321,Java
AI14321,Tableau
AI14321,Hadoop
AI14322,R
AI14322,Computer Vision
AI14322,Azure
AI14323,Python
AI14323,Java
AI14323,Deep Learning
AI14323,Scala
AI14324,Kubernetes
AI14324,Scala
AI14324,Docker
AI14324,Spark
AI14324,Java
AI14325,Computer Vision
AI14325,Linux
AI14325,NLP
AI14325,Scala
AI14325,GCP
AI14326,Linux
AI14326,Scala
AI14326,Python
AI14326,Statistics
AI14327,Spark
AI14327,Scala
AI14327,Git
AI14328,Java
AI14328,Computer Vision
AI14328,Hadoop
AI14328,Deep Learning
AI14328,Statistics
AI14329,R
AI14329,Statistics
AI14329,PyTorch
AI14329,Deep Learning
AI14330,Linux
AI14330,MLOps
AI14330,Tableau
AI14330,Docker
AI14330,Computer Vision
AI14331,Java
AI14331,Deep Learning
AI14331,Kubernetes
AI14331,TensorFlow
AI14331,Mathematics
AI14332,Data Visualization
AI14332,Python
AI14332,Hadoop
AI14332,TensorFlow
AI14333,Statistics
AI14333,Docker
AI14333,Computer Vision
AI14333,Git
AI14333,Kubernetes
AI14334,TensorFlow
AI14334,R
AI14334,Computer Vision
AI14334,Java
AI14334,Data Visualization
AI14335,AWS
AI14335,Docker
AI14335,GCP
AI14335,PyTorch
AI14335,Tableau
AI14336,PyTorch
AI14336,Data Visualization
AI14336,SQL
AI14337,NLP
AI14337,GCP
AI14337,Linux
AI14338,SQL
AI14338,Java
AI14338,Hadoop
AI14338,NLP
AI14339,Git
AI14339,Docker
AI14339,Hadoop
AI14339,Kubernetes
AI14339,GCP
AI14340,Scala
AI14340,Tableau
AI14340,Git
AI14341,Linux
AI14341,R
AI14341,Data Visualization
AI14342,Spark
AI14342,Git
AI14342,Scala
AI14343,Spark
AI14343,Scala
AI14343,Hadoop
AI14343,Git
AI14344,Java
AI14344,MLOps
AI14344,GCP
AI14344,R
AI14345,Kubernetes
AI14345,Hadoop
AI14345,Computer Vision
AI14345,GCP
AI14345,Git
AI14346,MLOps
AI14346,R
AI14346,Python
AI14346,Tableau
AI14346,Deep Learning
AI14347,Kubernetes
AI14347,Python
AI14347,MLOps
AI14347,TensorFlow
AI14347,R
AI14348,Python
AI14348,Scala
AI14348,NLP
AI14349,Hadoop
AI14349,Kubernetes
AI14349,Git
AI14350,Git
AI14350,Java
AI14350,PyTorch
AI14350,Kubernetes
AI14350,Tableau
AI14351,Scala
AI14351,Linux
AI14351,MLOps
AI14351,Tableau
AI14352,Java
AI14352,Tableau
AI14352,Docker
AI14352,Data Visualization
AI14353,Git
AI14353,Statistics
AI14353,Python
AI14353,SQL
AI14353,Computer Vision
AI14354,Scala
AI14354,Linux
AI14354,SQL
AI14355,Data Visualization
AI14355,Tableau
AI14355,NLP
AI14355,SQL
AI14356,Data Visualization
AI14356,Git
AI14356,Java
AI14357,Linux
AI14357,GCP
AI14357,Docker
AI14358,R
AI14358,Kubernetes
AI14358,NLP
AI14358,GCP
AI14358,SQL
AI14359,Git
AI14359,Computer Vision
AI14359,GCP
AI14359,Java
AI14360,Statistics
AI14360,PyTorch
AI14360,MLOps
AI14361,TensorFlow
AI14361,Git
AI14361,Java
AI14361,PyTorch
AI14361,Deep Learning
AI14362,Hadoop
AI14362,Docker
AI14362,R
AI14363,TensorFlow
AI14363,Git
AI14363,Spark
AI14363,Linux
AI14363,Computer Vision
AI14364,Scala
AI14364,Spark
AI14364,Python
AI14364,Azure
AI14364,GCP
AI14365,Scala
AI14365,TensorFlow
AI14365,Tableau
AI14365,Data Visualization
AI14366,Spark
AI14366,Python
AI14366,Data Visualization
AI14367,Spark
AI14367,Python
AI14367,Docker
AI14367,Git
AI14367,Hadoop
AI14368,TensorFlow
AI14368,Python
AI14368,R
AI14368,Git
AI14368,Mathematics
AI14369,Statistics
AI14369,GCP
AI14369,Deep Learning
AI14369,SQL
AI14369,NLP
AI14370,Tableau
AI14370,Hadoop
AI14370,Java
AI14370,R
AI14371,AWS
AI14371,Statistics
AI14371,Computer Vision
AI14371,Deep Learning
AI14371,PyTorch
AI14372,Python
AI14372,Java
AI14372,Mathematics
AI14373,Computer Vision
AI14373,TensorFlow
AI14373,Azure
AI14374,SQL
AI14374,Docker
AI14374,NLP
AI14374,Spark
AI14374,PyTorch
AI14375,GCP
AI14375,Python
AI14375,Mathematics
AI14375,AWS
AI14376,MLOps
AI14376,Azure
AI14376,Java
AI14376,Spark
AI14377,Python
AI14377,NLP
AI14377,Tableau
AI14378,Git
AI14378,Tableau
AI14378,Data Visualization
AI14378,SQL
AI14379,SQL
AI14379,Linux
AI14379,Java
AI14380,Mathematics
AI14380,SQL
AI14380,PyTorch
AI14381,Kubernetes
AI14381,SQL
AI14381,Data Visualization
AI14381,Hadoop
AI14381,MLOps
AI14382,Computer Vision
AI14382,Data Visualization
AI14382,Spark
AI14382,Scala
AI14383,Computer Vision
AI14383,Java
AI14383,Spark
AI14383,PyTorch
AI14383,Mathematics
AI14384,Mathematics
AI14384,NLP
AI14384,Python
AI14384,Hadoop
AI14384,Scala
AI14385,Scala
AI14385,Java
AI14385,NLP
AI14386,GCP
AI14386,Docker
AI14386,Deep Learning
AI14386,Python
AI14386,AWS
AI14387,Computer Vision
AI14387,SQL
AI14387,Kubernetes
AI14387,PyTorch
AI14387,Spark
AI14388,Python
AI14388,TensorFlow
AI14388,Docker
AI14388,PyTorch
AI14389,Kubernetes
AI14389,SQL
AI14389,NLP
AI14389,Tableau
AI14389,Computer Vision
AI14390,Docker
AI14390,GCP
AI14390,Java
AI14390,Tableau
AI14391,Kubernetes
AI14391,MLOps
AI14391,TensorFlow
AI14391,Azure
AI14391,Python
AI14392,Linux
AI14392,Deep Learning
AI14392,Kubernetes
AI14392,PyTorch
AI14392,Azure
AI14393,Python
AI14393,R
AI14393,AWS
AI14393,Mathematics
AI14393,Hadoop
AI14394,AWS
AI14394,TensorFlow
AI14394,Statistics
AI14395,GCP
AI14395,Data Visualization
AI14395,AWS
AI14396,Data Visualization
AI14396,Linux
AI14396,Computer Vision
AI14397,GCP
AI14397,Git
AI14397,Docker
AI14398,Data Visualization
AI14398,SQL
AI14398,AWS
AI14398,Kubernetes
AI14398,MLOps
AI14399,Deep Learning
AI14399,PyTorch
AI14399,Mathematics
AI14399,Data Visualization
AI14400,Git
AI14400,Linux
AI14400,Python
AI14401,Statistics
AI14401,R
AI14401,SQL
AI14402,Docker
AI14402,Scala
AI14402,Computer Vision
AI14402,Python
AI14402,SQL
AI14403,SQL
AI14403,GCP
AI14403,Data Visualization
AI14403,Hadoop
AI14404,Python
AI14404,Kubernetes
AI14404,Docker
AI14405,Java
AI14405,Computer Vision
AI14405,GCP
AI14406,Git
AI14406,GCP
AI14406,Python
AI14407,Hadoop
AI14407,NLP
AI14407,Linux
AI14407,Java
AI14408,PyTorch
AI14408,Mathematics
AI14408,Tableau
AI14408,R
AI14409,Tableau
AI14409,PyTorch
AI14409,TensorFlow
AI14410,Kubernetes
AI14410,AWS
AI14410,SQL
AI14411,AWS
AI14411,Scala
AI14411,Python
AI14412,GCP
AI14412,Azure
AI14412,Data Visualization
AI14412,MLOps
AI14413,Linux
AI14413,R
AI14413,Azure
AI14413,Scala
AI14414,Azure
AI14414,SQL
AI14414,Linux
AI14414,Scala
AI14414,Java
AI14415,AWS
AI14415,Tableau
AI14415,Computer Vision
AI14415,Git
AI14415,Python
AI14416,Scala
AI14416,Linux
AI14416,Spark
AI14416,Git
AI14416,Java
AI14417,Linux
AI14417,Java
AI14417,Data Visualization
AI14418,Git
AI14418,TensorFlow
AI14418,Tableau
AI14419,Statistics
AI14419,Git
AI14419,Linux
AI14420,Python
AI14420,TensorFlow
AI14420,Linux
AI14420,Tableau
AI14420,GCP
AI14421,Python
AI14421,TensorFlow
AI14421,Data Visualization
AI14422,Python
AI14422,Deep Learning
AI14422,Computer Vision
AI14422,Hadoop
AI14422,Java
AI14423,Linux
AI14423,NLP
AI14423,Kubernetes
AI14423,Python
AI14423,Docker
AI14424,PyTorch
AI14424,Azure
AI14424,GCP
AI14425,Statistics
AI14425,Python
AI14425,MLOps
AI14425,Java
AI14426,AWS
AI14426,Docker
AI14426,Python
AI14426,Azure
AI14427,Hadoop
AI14427,Python
AI14427,Computer Vision
AI14427,TensorFlow
AI14427,Linux
AI14428,Scala
AI14428,Data Visualization
AI14428,Git
AI14428,Statistics
AI14429,Hadoop
AI14429,Python
AI14429,Mathematics
AI14430,Tableau
AI14430,GCP
AI14430,SQL
AI14430,MLOps
AI14431,Java
AI14431,NLP
AI14431,Kubernetes
AI14432,MLOps
AI14432,Deep Learning
AI14432,Tableau
AI14432,Kubernetes
AI14433,Tableau
AI14433,Python
AI14433,GCP
AI14434,MLOps
AI14434,TensorFlow
AI14434,NLP
AI14434,Computer Vision
AI14434,Python
AI14435,Linux
AI14435,R
AI14435,Python
AI14436,Python
AI14436,GCP
AI14436,PyTorch
AI14436,TensorFlow
AI14437,Scala
AI14437,Java
AI14437,Hadoop
AI14437,Docker
AI14437,Statistics
AI14438,AWS
AI14438,R
AI14438,Deep Learning
AI14438,Spark
AI14438,Statistics
AI14439,TensorFlow
AI14439,Scala
AI14439,Hadoop
AI14440,Hadoop
AI14440,TensorFlow
AI14440,Kubernetes
AI14440,Deep Learning
AI14440,Scala
AI14441,Docker
AI14441,Deep Learning
AI14441,Data Visualization
AI14441,AWS
AI14442,Azure
AI14442,AWS
AI14442,Git
AI14443,R
AI14443,SQL
AI14443,Statistics
AI14443,Azure
AI14444,GCP
AI14444,Azure
AI14444,SQL
AI14444,Kubernetes
AI14445,Python
AI14445,GCP
AI14445,TensorFlow
AI14445,Mathematics
AI14445,Docker
AI14446,MLOps
AI14446,Python
AI14446,Scala
AI14447,Scala
AI14447,Java
AI14447,Computer Vision
AI14447,Tableau
AI14447,Mathematics
AI14448,NLP
AI14448,SQL
AI14448,Hadoop
AI14448,Statistics
AI14448,Computer Vision
AI14449,Data Visualization
AI14449,Docker
AI14449,Linux
AI14450,Hadoop
AI14450,Computer Vision
AI14450,Spark
AI14451,Python
AI14451,Scala
AI14451,Spark
AI14452,Hadoop
AI14452,Kubernetes
AI14452,Linux
AI14452,Mathematics
AI14453,Python
AI14453,NLP
AI14453,Docker
AI14453,TensorFlow
AI14453,Azure
AI14454,Statistics
AI14454,Python
AI14454,Data Visualization
AI14455,Azure
AI14455,Python
AI14455,MLOps
AI14455,Git
AI14455,Deep Learning
AI14456,Tableau
AI14456,Hadoop
AI14456,PyTorch
AI14457,Data Visualization
AI14457,Kubernetes
AI14457,Deep Learning
AI14457,NLP
AI14457,Tableau
AI14458,Mathematics
AI14458,Python
AI14458,TensorFlow
AI14458,Statistics
AI14458,Scala
AI14459,Deep Learning
AI14459,Kubernetes
AI14459,Computer Vision
AI14459,Tableau
AI14459,PyTorch
AI14460,TensorFlow
AI14460,Scala
AI14460,Kubernetes
AI14460,Spark
AI14460,AWS
AI14461,Docker
AI14461,NLP
AI14461,Git
AI14462,Java
AI14462,Data Visualization
AI14462,GCP
AI14462,Git
AI14462,SQL
AI14463,Linux
AI14463,MLOps
AI14463,Hadoop
AI14464,Docker
AI14464,Kubernetes
AI14464,Git
AI14464,Linux
AI14464,PyTorch
AI14465,NLP
AI14465,Hadoop
AI14465,MLOps
AI14465,Statistics
AI14466,Git
AI14466,Data Visualization
AI14466,Deep Learning
AI14466,Kubernetes
AI14466,NLP
AI14467,TensorFlow
AI14467,SQL
AI14467,Git
AI14467,Scala
AI14467,R
AI14468,Scala
AI14468,Java
AI14468,Mathematics
AI14468,Azure
AI14468,Linux
AI14469,NLP
AI14469,Python
AI14469,Hadoop
AI14469,TensorFlow
AI14469,Mathematics
AI14470,R
AI14470,Scala
AI14470,Azure
AI14470,SQL
AI14471,SQL
AI14471,Docker
AI14471,Tableau
AI14471,GCP
AI14471,Hadoop
AI14472,Kubernetes
AI14472,Data Visualization
AI14472,Spark
AI14473,Tableau
AI14473,Linux
AI14473,Python
AI14474,TensorFlow
AI14474,Data Visualization
AI14474,PyTorch
AI14475,AWS
AI14475,R
AI14475,MLOps
AI14476,Java
AI14476,Kubernetes
AI14476,Linux
AI14476,GCP
AI14476,Statistics
AI14477,NLP
AI14477,Scala
AI14477,MLOps
AI14478,R
AI14478,SQL
AI14478,Mathematics
AI14478,AWS
AI14478,Computer Vision
AI14479,R
AI14479,Python
AI14479,AWS
AI14479,TensorFlow
AI14480,Scala
AI14480,GCP
AI14480,Deep Learning
AI14481,SQL
AI14481,Docker
AI14481,Azure
AI14481,AWS
AI14482,Linux
AI14482,SQL
AI14482,Deep Learning
AI14482,Git
AI14483,Python
AI14483,Azure
AI14483,Hadoop
AI14484,GCP
AI14484,NLP
AI14484,Kubernetes
AI14484,Linux
AI14484,PyTorch
AI14485,Kubernetes
AI14485,Azure
AI14485,SQL
AI14485,AWS
AI14485,PyTorch
AI14486,Java
AI14486,R
AI14486,Data Visualization
AI14486,Kubernetes
AI14486,Linux
AI14487,TensorFlow
AI14487,GCP
AI14487,Linux
AI14488,Data Visualization
AI14488,Azure
AI14488,MLOps
AI14488,AWS
AI14488,GCP
AI14489,Git
AI14489,PyTorch
AI14489,Data Visualization
AI14489,Deep Learning
AI14489,TensorFlow
AI14490,TensorFlow
AI14490,Computer Vision
AI14490,AWS
AI14490,Python
AI14491,SQL
AI14491,Hadoop
AI14491,Computer Vision
AI14492,Spark
AI14492,SQL
AI14492,Java
AI14492,PyTorch
AI14493,Hadoop
AI14493,NLP
AI14493,Data Visualization
AI14493,Python
AI14494,Scala
AI14494,Azure
AI14494,Statistics
AI14494,Java
AI14495,Docker
AI14495,Kubernetes
AI14495,Scala
AI14495,Java
AI14495,AWS
AI14496,Scala
AI14496,NLP
AI14496,Java
AI14497,TensorFlow
AI14497,Tableau
AI14497,SQL
AI14497,Hadoop
AI14498,Linux
AI14498,R
AI14498,NLP
AI14499,Git
AI14499,Scala
AI14499,Tableau
AI14500,AWS
AI14500,Docker
AI14500,R
AI14500,Tableau
AI14500,SQL
AI14501,Python
AI14501,Git
AI14501,TensorFlow
AI14501,PyTorch
AI14501,Computer Vision
AI14502,SQL
AI14502,Tableau
AI14502,Hadoop
AI14502,MLOps
AI14503,Hadoop
AI14503,SQL
AI14503,R
AI14504,Java
AI14504,R
AI14504,AWS
AI14505,SQL
AI14505,Computer Vision
AI14505,GCP
AI14506,AWS
AI14506,TensorFlow
AI14506,SQL
AI14506,R
AI14507,Linux
AI14507,Hadoop
AI14507,Mathematics
AI14507,Kubernetes
AI14508,PyTorch
AI14508,Kubernetes
AI14508,Deep Learning
AI14509,Scala
AI14509,Statistics
AI14509,Python
AI14509,Kubernetes
AI14510,Spark
AI14510,Scala
AI14510,Linux
AI14510,Mathematics
AI14511,Computer Vision
AI14511,SQL
AI14511,Spark
AI14512,Statistics
AI14512,TensorFlow
AI14512,Python
AI14512,Docker
AI14512,Scala
AI14513,Kubernetes
AI14513,PyTorch
AI14513,Mathematics
AI14513,Statistics
AI14513,R
AI14514,Mathematics
AI14514,PyTorch
AI14514,Tableau
AI14514,Scala
AI14514,Git
AI14515,Tableau
AI14515,SQL
AI14515,Deep Learning
AI14515,PyTorch
AI14516,MLOps
AI14516,Git
AI14516,Tableau
AI14517,Docker
AI14517,PyTorch
AI14517,GCP
AI14517,Deep Learning
AI14518,Deep Learning
AI14518,Hadoop
AI14518,Linux
AI14519,AWS
AI14519,R
AI14519,Computer Vision
AI14520,Python
AI14520,Git
AI14520,Statistics
AI14520,Java
AI14520,MLOps
AI14521,PyTorch
AI14521,AWS
AI14521,Python
AI14521,Spark
AI14521,Data Visualization
AI14522,Java
AI14522,Spark
AI14522,Deep Learning
AI14522,Git
AI14523,Kubernetes
AI14523,Mathematics
AI14523,Data Visualization
AI14523,Linux
AI14524,Kubernetes
AI14524,MLOps
AI14524,Mathematics
AI14524,Git
AI14524,SQL
AI14525,PyTorch
AI14525,Java
AI14525,Azure
AI14526,PyTorch
AI14526,TensorFlow
AI14526,NLP
AI14527,Tableau
AI14527,Linux
AI14527,Python
AI14528,TensorFlow
AI14528,Python
AI14528,SQL
AI14528,Computer Vision
AI14528,Docker
AI14529,R
AI14529,Java
AI14529,Data Visualization
AI14529,SQL
AI14530,Python
AI14530,TensorFlow
AI14530,Spark
AI14530,Computer Vision
AI14531,Spark
AI14531,Hadoop
AI14531,Scala
AI14531,Deep Learning
AI14532,R
AI14532,SQL
AI14532,Azure
AI14532,Mathematics
AI14533,Tableau
AI14533,Scala
AI14533,Deep Learning
AI14534,SQL
AI14534,Git
AI14534,Linux
AI14534,MLOps
AI14534,TensorFlow
AI14535,Scala
AI14535,Kubernetes
AI14535,Docker
AI14535,Java
AI14536,PyTorch
AI14536,Git
AI14536,Statistics
AI14536,Kubernetes
AI14536,MLOps
AI14537,PyTorch
AI14537,R
AI14537,Git
AI14538,Kubernetes
AI14538,MLOps
AI14538,Python
AI14538,Linux
AI14538,Tableau
AI14539,AWS
AI14539,Python
AI14539,Computer Vision
AI14539,Statistics
AI14540,R
AI14540,Hadoop
AI14540,TensorFlow
AI14541,Kubernetes
AI14541,PyTorch
AI14541,TensorFlow
AI14542,Data Visualization
AI14542,Python
AI14542,TensorFlow
AI14542,Azure
AI14542,AWS
AI14543,Mathematics
AI14543,Spark
AI14543,PyTorch
AI14543,TensorFlow
AI14544,Kubernetes
AI14544,Spark
AI14544,Docker
AI14545,Spark
AI14545,Hadoop
AI14545,Python
AI14546,Mathematics
AI14546,Kubernetes
AI14546,R
AI14546,Python
AI14547,Java
AI14547,PyTorch
AI14547,R
AI14547,Python
AI14548,Kubernetes
AI14548,AWS
AI14548,SQL
AI14549,Deep Learning
AI14549,Hadoop
AI14549,Kubernetes
AI14550,Spark
AI14550,Git
AI14550,SQL
AI14550,Tableau
AI14550,Hadoop
AI14551,TensorFlow
AI14551,MLOps
AI14551,SQL
AI14552,Computer Vision
AI14552,PyTorch
AI14552,Scala
AI14552,GCP
AI14552,Kubernetes
AI14553,Python
AI14553,Tableau
AI14553,TensorFlow
AI14554,Hadoop
AI14554,Git
AI14554,Python
AI14555,PyTorch
AI14555,Kubernetes
AI14555,TensorFlow
AI14556,Spark
AI14556,Python
AI14556,Git
AI14557,Hadoop
AI14557,Tableau
AI14557,Azure
AI14557,Git
AI14557,MLOps
AI14558,R
AI14558,Docker
AI14558,Azure
AI14558,Statistics
AI14558,MLOps
AI14559,Python
AI14559,Statistics
AI14559,Java
AI14560,Python
AI14560,GCP
AI14560,Hadoop
AI14560,TensorFlow
AI14560,Computer Vision
AI14561,PyTorch
AI14561,NLP
AI14561,R
AI14561,Linux
AI14561,GCP
AI14562,TensorFlow
AI14562,Spark
AI14562,Docker
AI14562,AWS
AI14562,Azure
AI14563,MLOps
AI14563,Mathematics
AI14563,Tableau
AI14564,Python
AI14564,Kubernetes
AI14564,Linux
AI14564,Deep Learning
AI14564,Computer Vision
AI14565,Git
AI14565,NLP
AI14565,Statistics
AI14565,Linux
AI14566,Mathematics
AI14566,MLOps
AI14566,Python
AI14566,Git
AI14566,Computer Vision
AI14567,Python
AI14567,Git
AI14567,Scala
AI14567,Mathematics
AI14568,Java
AI14568,GCP
AI14568,R
AI14568,Computer Vision
AI14569,Statistics
AI14569,Tableau
AI14569,SQL
AI14570,Linux
AI14570,Statistics
AI14570,PyTorch
AI14570,Deep Learning
AI14571,Hadoop
AI14571,Docker
AI14571,Statistics
AI14572,Python
AI14572,TensorFlow
AI14572,Kubernetes
AI14573,SQL
AI14573,Python
AI14573,Hadoop
AI14573,Docker
AI14573,Computer Vision
AI14574,Spark
AI14574,PyTorch
AI14574,Git
AI14574,Statistics
AI14574,Linux
AI14575,Hadoop
AI14575,Linux
AI14575,PyTorch
AI14576,Spark
AI14576,Computer Vision
AI14576,Azure
AI14577,Scala
AI14577,Deep Learning
AI14577,PyTorch
AI14577,Kubernetes
AI14578,Kubernetes
AI14578,SQL
AI14578,Tableau
AI14578,Mathematics
AI14579,Tableau
AI14579,Azure
AI14579,Spark
AI14580,Git
AI14580,Linux
AI14580,SQL
AI14581,GCP
AI14581,PyTorch
AI14581,R
AI14581,SQL
AI14582,MLOps
AI14582,Python
AI14582,TensorFlow
AI14582,Statistics
AI14582,AWS
AI14583,SQL
AI14583,GCP
AI14583,AWS
AI14584,Computer Vision
AI14584,PyTorch
AI14584,NLP
AI14585,Git
AI14585,Docker
AI14585,Python
AI14585,Data Visualization
AI14586,AWS
AI14586,NLP
AI14586,GCP
AI14587,Kubernetes
AI14587,PyTorch
AI14587,Tableau
AI14587,MLOps
AI14588,NLP
AI14588,Mathematics
AI14588,PyTorch
AI14588,MLOps
AI14589,NLP
AI14589,PyTorch
AI14589,SQL
AI14589,Scala
AI14589,Docker
AI14590,Data Visualization
AI14590,Statistics
AI14590,Tableau
AI14591,AWS
AI14591,GCP
AI14591,Python
AI14591,Computer Vision
AI14591,NLP
AI14592,TensorFlow
AI14592,Kubernetes
AI14592,Azure
AI14592,Scala
AI14593,Linux
AI14593,Statistics
AI14593,GCP
AI14593,Scala
AI14594,Spark
AI14594,TensorFlow
AI14594,Docker
AI14594,Java
AI14595,Azure
AI14595,Tableau
AI14595,Python
AI14596,R
AI14596,Scala
AI14596,Tableau
AI14596,NLP
AI14596,Java
AI14597,Statistics
AI14597,Java
AI14597,Mathematics
AI14598,Hadoop
AI14598,MLOps
AI14598,R
AI14599,NLP
AI14599,Java
AI14599,Tableau
AI14599,R
AI14599,Hadoop
AI14600,NLP
AI14600,Docker
AI14600,TensorFlow
AI14600,Java
AI14601,Git
AI14601,R
AI14601,Hadoop
AI14601,Linux
AI14602,Java
AI14602,Python
AI14602,NLP
AI14602,TensorFlow
AI14602,Scala
AI14603,Git
AI14603,Linux
AI14603,Tableau
AI14603,Computer Vision
